product_addr,batch_nft_id,event_id
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73596
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71580
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70118
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71770
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69995
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73441
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78067
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75245
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77268
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70322
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75669
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74543
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76242
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77692
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76663
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74699
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77330
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73482
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75382
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72471
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73465
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74281
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76628
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71846
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76355
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79674
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70324
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76817
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75051
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77760
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69078
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71172
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71274
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73217
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75025
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76224
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69766
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79453
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68878
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78387
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69934
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78369
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74758
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71825
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68959
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74147
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70859
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72410
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71520
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70711
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68907
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74375
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73533
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77807
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78191
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76208
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70733
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68821
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70674
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68872
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71965
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69914
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77784
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74440
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76917
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79600
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74962
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77223
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70164
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71219
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74721
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71971
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74111
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70041
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69130
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76569
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75618
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75760
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69002
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71804
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79082
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70356
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69241
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76506
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78696
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74239
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78629
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71945
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70028
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76513
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78763
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76342
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76868
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69005
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74048
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75828
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73738
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73334
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71904
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75337
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74533
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72936
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73250
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72436
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77945
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76905
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77242
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73197
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75464
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69716
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73459
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74217
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76716
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71918
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76696
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73583
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69545
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71193
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70573
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77781
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75540
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71170
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78130
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75090
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74982
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75152
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71877
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78706
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70206
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71448
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76274
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73309
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73733
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70096
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69937
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72387
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74101
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76019
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79057
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70109
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69554
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71415
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78549
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71104
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78461
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73835
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69929
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69442
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79341
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73762
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70223
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73690
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75755
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76503
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75567
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77916
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71712
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73661
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71248
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71750
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79288
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73855
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73880
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72651
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71183
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70599
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71282
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71740
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77693
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77860
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72675
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71626
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77057
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78009
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75370
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69728
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77140
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78288
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77976
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70417
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79075
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74420
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77407
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77227
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69464
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77401
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76915
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69254
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78419
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76745
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79339
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70012
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75892
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75801
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70486
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72882
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72070
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76119
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71679
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76172
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76556
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79275
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76003
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73038
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76433
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78762
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79652
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73660
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75517
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70953
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73448
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69805
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75941
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73458
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78976
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71319
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77135
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72194
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70540
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77444
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74574
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69893
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74224
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75075
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73746
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75434
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74843
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70232
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71117
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75568
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78296
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78890
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69362
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73428
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78540
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77345
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72181
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77476
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72215
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70256
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76548
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69456
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75248
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73489
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74669
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71833
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79060
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77984
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77567
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73492
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74639
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73910
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79440
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78143
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69263
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74873
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75240
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79154
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79334
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77125
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78777
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72287
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78062
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72075
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74372
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78497
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74672
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70365
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77474
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70253
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77428
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74358
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75113
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73057
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71585
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77489
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75653
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73659
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77493
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69076
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72246
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77030
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76978
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74786
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75954
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71763
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73912
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71395
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75841
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77250
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69460
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79505
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72667
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77012
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78051
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73768
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71299
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70383
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75044
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68808
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69633
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75046
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72079
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72871
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75739
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74658
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72308
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76825
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70122
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78462
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70747
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70082
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78810
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68798
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71603
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70764
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70721
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69090
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77249
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74269
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79434
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76531
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70671
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73063
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75925
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74681
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74069
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76403
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76423
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70705
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78644
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69203
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75419
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77123
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74967
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72806
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79482
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79352
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75575
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69107
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69792
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72407
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70455
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75818
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68829
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71111
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76766
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79547
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73696
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79403
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74063
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77203
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74054
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72622
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78039
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70562
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79326
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78950
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72333
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74488
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74075
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70885
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77362
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74275
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,68731
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69796
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77743
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79401
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79291
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77950
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72330
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69469
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73141
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75853
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78680
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70087
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72877
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71482
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72040
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73966
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78262
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77670
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74248
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72711
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72332
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71371
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69092
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74112
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75079
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73122
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69532
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79271
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70653
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71403
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69234
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79022
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,79211
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73369
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75521
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76353
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73345
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76941
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75072
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74370
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,75573
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78714
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69794
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72984
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72989
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,77131
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72124
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,72985
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78059
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74622
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,76228
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,74767
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,69089
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78250
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,70068
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71762
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,71914
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,78760
"0x422113E095DD48Ba5C13C73de5D190f87437F576",1,73586
